Description,Price,Rating,ReviewCount,url
"Rolanstar Computer Desk with Monitor Stand and Drawer, 47"" Home Office Writing Desk, Study Table Workstation,Stable Metal Frame, Business Style, Black",$169.99 ,4.5 out of 5 stars,508,https://www.amazon.ca/Rolanstar-Computer-Monitor-Workstation-Business/dp/B099SBD79V/ref=sr_1_16?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-16
"SHW L-Shape Computer Gaming Desk with Monitor Stand for Home Office, White",$149.87 ,4.5 out of 5 stars,"3,690",https://www.amazon.ca/SHW-L-Shape-Computer-Gaming-Monitor/dp/B09156SFG2/ref=sr_1_17?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-17
"Molblly 40 * 24 Inch Electric Height Adjustable Standing Desk, Memory Preset Electric Height Desk Ergonomic Stand Up Desk Study Desk for Home Office Works (Brown)",$244.99 ,,,https://www.amazon.ca/Molblly-Electric-Adjustable-Standing-Ergonomic/dp/B09ZQTYFNB/ref=sr_1_18?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-18
"SHW 46-Inch Mission Desk with Side Shelf, Rustic Brown",$99.87 ,4.8 out of 5 stars,12,https://www.amazon.ca/SHW-46-Inch-Mission-Shelf-Rustic/dp/B0B29J5JDV/ref=sr_1_19?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-19
Molblly Electric Adjustable Standing Desk with Powerful/Quite Motor & Memory Preset Controller，40 x 24 inch Brown,$236.00 ,,,https://www.amazon.ca/Molblly-Electric-Adjustable-Standing-Controller%EF%BC%8C40/dp/B0B15H99JQ/ref=sr_1_20?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-20
AZ L1 life Concept Writing Computer Desk Modern Simple Study Desk Industrial Style Folding Laptop Table for Home Office Notebook Desk Walnut Desktop White Frame 39.4 Inch,$134.03 ,4.3 out of 5 stars,37,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyNTcwNDQ3MjI1OTMyODk5OjE2NjExMjYxNzY6c3BfbXRmOjIwMDAyNzc0NjQ0MDE1MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FAZ-L1-Life-Concept-AZ200230%2Fdp%2FB08F9RLN2W%2Fref%3Dsr_1_21_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Doffice%2Bdesk%26qid%3D1661126176%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-21-spons%26psc%3D1
"Bestar Dayton Computer Desk with Pedestal and Hutch, 63W, Bark Grey",$701.99 ,4.4 out of 5 stars,73,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyNTcwNDQ3MjI1OTMyODk5OjE2NjExMjYxNzY6c3BfbXRmOjIwMDA3NTY0NTk5Nzk5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2Fbestar-L-Shaped-Desk%2Fdp%2FB01MXYX9UD%2Fref%3Dsr_1_22_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Doffice%2Bdesk%26qid%3D1661126176%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-22-spons%26psc%3D1
"Bestar, Universel Collection, Modern U or L-Shaped Executive Office Desk with Hutch",$836.99 ,4.3 out of 5 stars,78,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyNTcwNDQ3MjI1OTMyODk5OjE2NjExMjYxNzY6c3BfbXRmOjIwMDA2NTYzNzc0NDY5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FU-Shaped-L-Shaped-Desk-Combination-Hutch%2Fdp%2FB07WLQVC2Y%2Fref%3Dsr_1_23_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Doffice%2Bdesk%26qid%3D1661126176%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-23-spons%26psc%3D1
"Bestar Logan U or L-Shaped Executive Office Desk with Pedestal and Hutch, 66W, White Chocolate",$989.99 ,4.0 out of 5 stars,118,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyNTcwNDQ3MjI1OTMyODk5OjE2NjExMjYxNzY6c3BfbXRmOjIwMDA2OTc0NzU0OTM5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2Fbestar-U-Shape-Desk%2Fdp%2FB079RMDKZL%2Fref%3Dsr_1_24_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Doffice%2Bdesk%26qid%3D1661126176%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-24-spons%26psc%3D1
"Computer Desk, Computer Desk with Shelves, 47 inches Office Desk with 2 Storage Shelves, Large Space Home Office Desks & Workstations, Modern Desk Writing Desk for Home Office S7-KS-LD-013-US",$89.99 ,3.5 out of 5 stars,9,https://www.amazon.ca/Computer-Shelves-Storage-Workstations-S7-KS-LD-013-US/dp/B09JNTHGFK/ref=sr_1_25?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-25
"MotionGrey - Electric Motor Height Adjustable Standing Desk, Ergonomic Stand Up Desk, Adjustable Computer Sit Stand Desk Stand - Black Frame Single Motor with Laminated Wood Pattern Table Top - (TABLETOP INCLUDED)",$277.99 ,4.5 out of 5 stars,139,https://www.amazon.ca/MotionGrey-Electric-Adjustable-Ergonomic-Laminated/dp/B09KQYKM8V/ref=sr_1_26?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-26
"SogesPower PC Desk Office Desk Workstation Computer Desk for Home Office Writing Table,SPYL-AC3-80WW(White，31.5 inch",$89.00 ,4.6 out of 5 stars,117,https://www.amazon.ca/SogesPower-Workstation-Computer-SPYL-AC3-80WW-White%EF%BC%8C31-5/dp/B09YQ8G9JK/ref=sr_1_27?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-27
"soges Computer Desk 55inches PC Desk Office Desk with Shelf Workstation for Home Office Use Writing Table White Oak,Tplus-MO-140-CA",$155.00 ,4.3 out of 5 stars,586,https://www.amazon.ca/Computer-55inches-Workstation-Writing-Tplus-MO-140-CA/dp/B07DRJFPPD/ref=sr_1_28?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-28
"VERMESS Computer Desk with 4 Tiers Shelves, 39 Inch Sturdy Table with Reversible Bookshelf for Home Office, Study Tower Desk for Small Space, Industrial Modern Style, Black+Vintage",$129.99 ,4.2 out of 5 stars,64,https://www.amazon.ca/VERMESS-Computer-Reversible-Bookshelf-Industrial/dp/B0B1YL74L8/ref=sr_1_29?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-29
"Rolanstar Computer Desk with Recessed Power Strip, 55"" Office Desk with 2 Storage Shelves with Corner Protectors, Study Table, Workstation,Business Style, Stable Metal Frame, RTB00D-YE140-1",$159.99 ,4.6 out of 5 stars,"1,837",https://www.amazon.ca/Rolanstar-Computer-Protectors-Workstation-RTB00D-YE140-1/dp/B08CXNF5RK/ref=sr_1_30?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-30
"Rolanstar Computer Desk with 2 Drawers and Power Outlet, 39"" Home Office Writing Desk with Monitor Stand, Workstation Table with Stable Metal Frame, Black",$149.99 ,4.6 out of 5 stars,933,https://www.amazon.ca/Rolanstar-Computer-Drawers-Writing-Workstation/dp/B0936XHHTR/ref=sr_1_31?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-31
"Rolanstar Computer Desk with Storage Shelves 47"", Home Office Desk with 4-Tier Reversible Bookshelf, Rustic Writing Table Workstation, Study Corner Desk for Small Space, Rustic Brown",$149.99 ,4.4 out of 5 stars,"1,355",https://www.amazon.ca/Rolanstar-Storage-Shelves-Writing-Workstation/dp/B08JYCJC68/ref=sr_1_32?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-32
"soges Computer Desk 43.3 inches PC Desk Office Desk with 3 Drawers Workstation for Home Office Use Writing Table,White GCBG1016-N-CA",$195.00 ,4.3 out of 5 stars,29,https://www.amazon.ca/Computer-Drawers-Workstation-Writing-GCBG1016-N-CA/dp/B08H8FYP2P/ref=sr_1_33?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-33
"SHW L-Shaped Desk Home Office Corner Table with Shelves, Espresso",$144.87 ,4.2 out of 5 stars,"14,623",https://www.amazon.ca/L-Shaped-Home-Office-Corner-Espresso/dp/B07H4TGCCM/ref=sr_1_34?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-34
"soges 59inches x 59inches L Shaped Desk Computer Desk Multifunctional L Desk Large Corner Desk, Black, ZJ02-BK-N-CA",$163.00 ,4.3 out of 5 stars,418,https://www.amazon.ca/59inches-L-Shaped-Computer-Multifunctional-ZJ02-BK-N-CA/dp/B07CVMXZGR/ref=sr_1_35?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-35
"SHW Home Office Computer Desk with Shelves, Maple",$99.87 ,4.5 out of 5 stars,293,https://www.amazon.ca/SHW-Office-Computer-Shelves-Maple/dp/B095VQXT7C/ref=sr_1_36?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-36
"COTUBLR 55 Inch Computer Desk with Storage Shelf, Study Table for Kids, Writing Desk with Bookshelf, Sturdy Wood Desk for Bedroom, Home Office Desk, Black",$89.99 ,4.3 out of 5 stars,144,https://www.amazon.ca/COTUBLR-Computer-Bookshelf-Storage-Writing/dp/B08HRZZVCG/ref=sr_1_37?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-37
"SogesPower 53× 53 inches L-Shaped Desk Corner Computer Desk with Storage Shelf Modern Home Office Desk Student Writing Desk, Black, SPDX-392BK-N-CA",$169.00 ,4.6 out of 5 stars,2,https://www.amazon.ca/SogesPower-L-Shaped-Computer-Storage-SPDX-392BK-N-CA/dp/B08P1B68T2/ref=sr_1_38?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-38
"Maxzzz Computer Desk, L Shaped Desk Corner Gaming Desk with Storage Shelves, Multi-Usage Laptop Desk & Home Office Desk Sturdy Gaming Table Workstation Desk with Large Monitor Stand",$215.99 ,4.4 out of 5 stars,32,https://www.amazon.ca/Maxzzz-Computer-Storage-Multi-Usage-Workstation/dp/B09BC1S8ZN/ref=sr_1_39?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-39
"VASAGLE ALINRU Computer Desk, 55.1-Inch Long Home Office Desk for Study, Writing Desk with 2 Shelves on Left or Right, Steel Frame, Industrial, Rustic Brown and Black ULWD55X",$159.99 ,4.6 out of 5 stars,"2,254",https://www.amazon.ca/VASAGLE-ULWD55X-Industrial-Computer-Assembly/dp/B07GS1LRDY/ref=sr_1_40?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-40
"Computer Desk,39.4” 47.2”Home Office Desk Writing Study Table Modern Simple Style PC Desk with Metal Frame for Home Office (39.4”)",$37.07 ,4.5 out of 5 stars,23,https://www.amazon.ca/47-Small-Desk-Desk%EF%BC%8CComputer-Design%EF%BC%8CBlack/dp/B09C5SMSQG/ref=sr_1_41?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-41
"SHW Gaming Desk L-Shaped Office Computer Corner Table, Espresso",$109.87 ,4.4 out of 5 stars,"3,780",https://www.amazon.ca/L-Shaped-Home-Office-Corner-Espresso/dp/B07MFC32XC/ref=sr_1_42?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-42
"Need 31.5 inch Computer Desk Writing Desk Side Table Office Desk Computer Table, with BIFMA Certification, Black, AC3CB-8040-CA",$69.00 ,4.5 out of 5 stars,880,https://www.amazon.ca/Need-Computer-Certification-Writing-AC3CB-8040-CA/dp/B07RFLD8XS/ref=sr_1_43?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-43
"Bestier L Shaped Desk with Shelves 95.2 Inch Reversible Corner Computer Desk or 2 Person Long Table for Home Office Large Gaming Writing Storage Workstation P2 Board with 3 Cable Holes, Gray",$309.99 ,4.6 out of 5 stars,"3,579",https://www.amazon.ca/Bestier-L-Shaped-Adjustable-Industrial-Workstation/dp/B089288R57/ref=sr_1_44?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-44
"DlandHome L-Shaped Computer Desk 47inches and 43 inches Home Office Corner Table PC Laptop Study Workstation with CPU Stand, Black DCA-ZJ1-BK",$142.99 ,4.2 out of 5 stars,267,https://www.amazon.ca/DlandHome-L-Shaped-Computer-Workstation-DCA-ZJ1-BK/dp/B07Q82SG5Y/ref=sr_1_45?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-45
"SogesHome 55 inch Computer Desk with Shelf Study Desk Work Desk Home Office Desk with Storage, White Oak, Tplus-OK-140-HCA",$179.00 ,4.3 out of 5 stars,262,https://www.amazon.ca/SogesHome-Computer-Shelves-Workstation-Tplus-OK-140-HCA/dp/B07PQQBBJH/ref=sr_1_46?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-46
"31.5 inch Computer Desk with Non-Woven Storage Bag, Office Work Desk for Small Spaces, Writing Study, Industry Modern Table for Bedroom, Home, Office",$89.99 ,4.6 out of 5 stars,"1,198",https://www.amazon.ca/Computer-Non-Woven-Storage-Writing-Industry/dp/B089Q26SMV/ref=sr_1_48?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-48
"BedStory L Shaped Desk, 94 Inch Corner Desk Computer Table Multi-Usage Office Workstation with Storage Shelves for Home Office Large Computer Desk P2 Board, Space-Saving Wooden Office Desk",$217.99 ,4.5 out of 5 stars,47,https://www.amazon.ca/BedStory-Computer-Multi-Usage-Workstation-Space-Saving/dp/B09782HVMJ/ref=sr_1_49?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-49
"VASAGLE L-Shaped Computer Desk, 58-Inch Corner Desk, Home Office Writing Workstation ULWD73X",$155.99 ,4.5 out of 5 stars,"2,545",https://www.amazon.ca/VASAGLE-L-Shaped-Space-Saving-Industrial-ULWD73X/dp/B0823BF31L/ref=sr_1_50?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-50
"VASAGLE L-Shaped Computer Desk, Corner Desk, 54-Inch Writing Study Workstation, Greige and Black ULWD72MB",$219.99 ,4.6 out of 5 stars,"8,520",https://www.amazon.ca/VASAGLE-L-Shaped-Computer-Workstation-ULWD72MB/dp/B086W2MDSJ/ref=sr_1_51?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-51
"SogesPower Work Desk for Home Office Desk with Storage Shelves as PC Desk & Gaming Desk & Computer Desk for Home Office Student Writing Desk,55 inch White Maple",$159.00 ,4.3 out of 5 stars,401,https://www.amazon.ca/SogesPower-Computer-Trestle-Laptop-Office/dp/B07RWXGCXG/ref=sr_1_52?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-52
"Need Computer Desk 55inches Office Desk Folding Table Computer Table Workstation No Install Needed, White AC5DW-140-CA",$119.00 ,4.7 out of 5 stars,837,https://www.amazon.ca/Need-Computer-Folding-Workstation-AC5DW-140-CA/dp/B06XHH4J4X/ref=sr_1_53?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-53
"sogesfurniture 55 x 55 inches L-Shaped Folding Computer Desk, Left & Right Adjustable Half-Installed - Large L Desk Home Office Desk Workstation Desk,White BHCA-AC11DW",$225.00 ,4.4 out of 5 stars,55,https://www.amazon.ca/sogesfurniture-L-Shaped-Computer-Adjustable-Half-Installed/dp/B08RJ4WDGK/ref=sr_1_54?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-54
"SDHYL Computer Desk, 47 inches Home Office Desks with Storage Shelves, 2-Tier Student Desk School Desk Simple Desk Work Desk Wooden Desk Small Desks for Home Small Spaces (Black)",$129.99 ,4.4 out of 5 stars,199,https://www.amazon.ca/SDHYL-Computer-Shelves-Workstation-S7-WK-Tplus-BK-CA/dp/B082V8Q61V/ref=sr_1_55?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-55
"CAIYUN L Shaped Desk, 66"" Computer Corner Desk, Computer Desk with X Rods Sturdy, Gaming Desk for Home Office, Black",$132.99 ,4.2 out of 5 stars,369,https://www.amazon.ca/Shaped-Computer-Spacious-Desktop-Enhancement/dp/B08P18342L/ref=sr_1_56?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126176&sprefix=office+desk%2Caps%2C79&sr=8-56
"Bestar, Universel Collection, Executive Computer Desk with Pedestal and Hutch",$830.99 ,4.1 out of 5 stars,78,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyNTcwNDQ3MjI1OTMyODk5OjE2NjExMjYxNzY6c3BfYnRmOjIwMDA2NTYzNzc0NDU5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FShaped-Desk-Pedestal-Hutch-Universel%2Fdp%2FB07VPFY1PH%2Fref%3Dsr_1_57_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Doffice%2Bdesk%26qid%3D1661126176%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-57-spons%26psc%3D1
"DSHOME Retro Mantle Clock, Battery Operated Silent Desk Clock with Pendulum,Vintage Copper Decorative Table Clock for Home Office Living Room Bedroom,A,29x39cm(11x15inch)",$180.00 ,,,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyNTcwNDQ3MjI1OTMyODk5OjE2NjExMjYxNzY6c3BfYnRmOjIwMDA4MDU0ODM3NDY5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FDSHOME-Operated-Pendulum-Decorative-11x15inch%2Fdp%2FB0B8QRDQC5%2Fref%3Dsr_1_58_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Doffice%2Bdesk%26qid%3D1661126176%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-58-spons%26psc%3D1
"Rolanstar Computer Desk with 2 Drawers and Power Outlet, 39"" Home Office Writing Desk with Monitor Stand, Workstation Table with Stable Metal Frame, Rustic Brown",$159.99 ,4.6 out of 5 stars,933,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyNTcwNDQ3MjI1OTMyODk5OjE2NjExMjYxNzY6c3BfYnRmOjIwMDA3MzY2Nzk4NzU0MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FRolanstar-Computer-Drawers-Writing-Workstation%2Fdp%2FB0936XQGD7%2Fref%3Dsr_1_59_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Doffice%2Bdesk%26qid%3D1661126176%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-59-spons%26psc%3D1
"Sytas Office Chair Ergonomic Home Office Desk Mesh Chair Computer Task High Back Chair Executive Swivel Chair with 3D Adjustable Armrests,Headrest and Lumbar Support,Black",$254.99 ,4.0 out of 5 stars,384,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToyNTcwNDQ3MjI1OTMyODk5OjE2NjExMjYxNzY6c3BfYnRmOjIwMDA5Nzg0ODk2MDc0MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FSytas-Ergonomic-Computer-Executive-Adjustable%2Fdp%2FB09BB1XYGH%2Fref%3Dsr_1_60_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Doffice%2Bdesk%26qid%3D1661126176%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-60-spons%26psc%3D1
AmazonBasics L-Shape Computer Desk with Shelves for Storage - Black,$231.11 ,4.5 out of 5 stars,451,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToxMDAzNzAwNzc2MDU3MzQwOjE2NjExMjYxNzg6c3BfYXRmOjIwMDA3MTk5NjIxOTU5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FAmazonBasics-L-Shape-Computer-Shelves-Storage%2Fdp%2FB08DJQQS4K%2Fref%3Dsr_1_1_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Doffice%2Bdesk%26qid%3D1661126178%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-1-spons%26psc%3D1
"Maxzzz Office Desk 55.1 Inch, Computer Desk with Adjustable Storage Shelves, Home Office Desk Work Table Modern Simple Style Desks for Work, Learning, Gaming, Black and Vintage (55.1x19.7x29.5 Inch)",$145.99 ,,,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToxMDAzNzAwNzc2MDU3MzQwOjE2NjExMjYxNzg6c3BfYXRmOjIwMDA4MDU4OTU1NzY5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FMaxzzz-Computer-Adjustable-Learning-55-1x19-7x29-5%2Fdp%2FB09WN6D9NH%2Fref%3Dsr_1_2_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Doffice%2Bdesk%26qid%3D1661126178%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-2-spons%26psc%3D1
"HOMEYFINE Computer Desk,Laptop Table with Storage for Controller,40 Inches,Wood and Metal,Study Table for Home Office(Vintage Oak Finish)",$85.99 ,4.6 out of 5 stars,513,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToxMDAzNzAwNzc2MDU3MzQwOjE2NjExMjYxNzg6c3BfYXRmOjIwMDAzNjMxMTM0NTMxMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FHOMEYFINE-Computer-Storage-Controller-Vintage%2Fdp%2FB08BPBKLXZ%2Fref%3Dsr_1_3_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Doffice%2Bdesk%26qid%3D1661126178%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-3-spons%26psc%3D1
"Maxzzz Computer Desk, Home Office Desk 47.24 Inch with Adjustable Storage Shelves, Work Desk Office Table, Modern Simple Style Desks for Work, Learning, Gaming, Black and Vintage(47.24x19.7x29.5 Inch)",$129.99 ,,,https://www.amazon.ca/sspa/click?ie=UTF8&spc=MToxMDAzNzAwNzc2MDU3MzQwOjE2NjExMjYxNzg6c3BfYXRmOjIwMDA4MDU4OTU1Nzc5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&url=%2FMaxzzz-Computer-Adjustable-Learning-47-24x19-7x29-5%2Fdp%2FB09WN6B9MK%2Fref%3Dsr_1_4_sspa%3Fcrid%3DKQWQ1T01TXQ2%26keywords%3Doffice%2Bdesk%26qid%3D1661126178%26sprefix%3Doffice%2Bdesk%252Caps%252C79%26sr%3D8-4-spons%26psc%3D1
"POWAITER Home Office Desk, Computer Desk 39"" Study Writing Table, Latop Table, Modern Simple PC Desk with Splice Board, Rustic Brown and Black",$105.99 ,4.5 out of 5 stars,786,https://www.amazon.ca/Office-POWAITER-Computer-Writing-Modern/dp/B08T8T7R6C/ref=sr_1_5?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126178&sprefix=office+desk%2Caps%2C79&sr=8-5
"CAIYUN Computer Home Office Desk, Desk Table with Storage Shelf and Bookshelf Storage Bag, Study Writing Table Modern Simple Style Space Saving Design (47 inch, Black+Rustic Brown)",$159.99 ,4.2 out of 5 stars,53,https://www.amazon.ca/CAIYUN-Computer-Storage-Bookshelf-Writing/dp/B09T9VZTBK/ref=sr_1_6?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126178&sprefix=office+desk%2Caps%2C79&sr=8-6
"HOMIDEC Writing Computer Desk, Office Work Desk with Bookshelf, 63 Inch Study Laptop Table with 4 Tier DIY Storage Shelves, Modern Simple Style Desks for Bedroom, Home, Office (63 x 23.6 x 43.3 inch)",$173.99 ,4.5 out of 5 stars,673,https://www.amazon.ca/HOMIDEC-Writing-Computer-Bookshelf-62-9x23-6x43-3inch/dp/B089QDQTNW/ref=sr_1_7?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126178&sprefix=office+desk%2Caps%2C79&sr=8-7
"Flrrtenv Home Office Computer Desk, Modern Industrial Simple Table, Workstation, Study Writing Desk,47 inch, Natural",$84.99 ,4.3 out of 5 stars,"2,239",https://www.amazon.ca/Flrrtenv-Computer-Industrial-Workstation-Writing/dp/B0895KCD23/ref=sr_1_8?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126178&sprefix=office+desk%2Caps%2C79&sr=8-8
"Rolanstar Computer Desk L-Shaped with Power Outlet and USB Port, 54"" x 54"" Corner Gaming Desk with Monitor Stand and Keyboard Tray, Home Office Desk with Hook, Rustic Brown",$209.99 ,4.6 out of 5 stars,759,https://www.amazon.ca/Rolanstar-Computer-L-Shaped-Monitor-Keyboard/dp/B095H59NDR/ref=sr_1_9?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126178&sprefix=office+desk%2Caps%2C79&sr=8-9
"SHW Home Office Computer Desk, Silver/Espresso, 48-Inch (121 cm W x 60 cm D)",$107.87 ,4.5 out of 5 stars,"25,171",https://www.amazon.ca/SHW-Office-48-Inch-Computer-Espresso/dp/B07Q3YR6GV/ref=sr_1_10?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126178&sprefix=office+desk%2Caps%2C79&sr=8-10
"Dulcii 56"" Computer Desk Modern Office Table with Storage Shelves, 2 in 1 Design Industrial Home Office Desk, Home Office College Dorm Studying Desk, Steel Frame, Rustic Brown and Black",$129.01 ,4.6 out of 5 stars,9,https://www.amazon.ca/Writing-Computer-Industrial-Storage-Studying/dp/B098JSBHKP/ref=sr_1_12?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126178&sprefix=office+desk%2Caps%2C79&sr=8-12
"40 inch Office Desk with Two Non Woven Drawers, Computer Writing Desk Work Table for Bedroom, Home, Office, Kid Student Study Desk for Dorm Room",$125.99 ,4.4 out of 5 stars,678,https://www.amazon.ca/Drawers-Computer-Storage-Shelves-Bedroom/dp/B08N4P23ZD/ref=sr_1_13?crid=KQWQ1T01TXQ2&keywords=office+desk&qid=1661126178&sprefix=office+desk%2Caps%2C79&sr=8-13
